46399	-0
43200	73.6647
515199	48.4698
471999	69.8695
943998	69.7733
471999	71.6262
943998	71.1462
1415997	72.0398
900798	72.6573
1372797	73.1094
1844796	73.4549
943998	73.7273
1415997	73.9478
987198	74.1298
1415997	74.1245
1887996	74.2766
2359995	74.4063
2359995	74.5182
2831994	74.6157
3303993	74.7014
2831994	74.7774
3303993	74.8451
2875194	74.906
2831994	74.8993
3303993	74.9543
3775992	75.0042
3775992	75.0498
4247991	75.0914
4719990	75.1297
4247991	75.165
4719990	75.1977
5191989	75.228
4719990	75.2562
5191989	75.2824
5663988	75.307
4763190	75.33
3862392	75.3247
3819192	75.3193
4291191	75.3411
4763190	75.3616
5191989	75.381
5663988	75.3993
6135987	75.4165
6179187	75.4329
6651186	75.4484
7123185	75.4631
6651186	75.4771
7123185	75.4905
7595184	75.5032
7123185	75.5154
7595184	75.527
8067183	75.5381
7595184	75.5487
8067183	75.5589
8539182	75.5686
7638384	75.578
6737586	75.5741
5836788	75.5703
4935990	75.5664
5364789	75.5626
5836788	75.5718
6308787	75.5807
6737586	75.5893
7209585	75.5975
7681584	75.6054
8110383	75.6131
8582382	75.6205
9054381	75.6276
9483180	75.6345
9955179	75.6411
10427178	75.6476
10041579	75.6538
10513578	75.6599
10985577	75.6657
10513578	75.6714
10985577	75.6769
11457576	75.6822
10985577	75.6874
11457576	75.6924
11929575	75.6973
11457576	75.7021
11929575	75.7067
12401574	75.7112
11929575	75.7155
12401574	75.7198
12873573	75.7239
11972775	75.728
11071977	75.7253
10171179	75.7226
9270381	75.72
8369583	75.7173
7468785	75.7147
7897584	75.712
8369583	75.7161
8841582	75.7201
9270381	75.724
9742380	75.7278
10214379	75.7316
10643178	75.7352
11115177	75.7387
11587176	75.7422
12015975	75.7456
12487974	75.7489
12959973	75.7521
13388772	75.7553
13860771	75.7584
14332770	75.7614
14761569	75.7643
15233568	75.7672
15705567	75.77
15319968	75.7728
15791967	75.7755
16263966	75.7782
15791967	75.7808
16263966	75.7834
16735965	75.7859
16263966	75.7883
16735965	75.7907
17207964	75.7931
16735965	75.7954
17207964	75.7977
17679963	75.7999
17207964	75.8021
17679963	75.8042
18151962	75.8063
17679963	75.8084
18151962	75.8104
18623961	75.8124
18151962	75.8144
18623961	75.8163
19095960	75.8182
18623961	75.8201
19095960	75.8219
18667161	75.8237
17766363	75.8219
16865565	75.8201
15964767	75.8183
15063969	75.8165
14163171	75.8147
13262373	75.8129
12361575	75.8111
11460777	75.8093
11889576	75.8075
12361575	75.8094
12833574	75.8112
13262373	75.813
13734372	75.8148
14206371	75.8166
14635170	75.8184
15107169	75.8201
15579168	75.8218
16007967	75.8234
16479966	75.8251
16951965	75.8267
17380764	75.8283
17852763	75.8298
18324762	75.8314
18753561	75.8329
19225560	75.8344
19697559	75.8358
20126358	75.8373
20598357	75.8387
21070356	75.8401
21499155	75.8415
21971154	75.8429
22443153	75.8443
22871952	75.8456
23343951	75.8469
23815950	75.8482
23473551	75.8495
23945550	75.8507
24417549	75.852
23945550	75.8532
24417549	75.8544
24889548	75.8556
24417549	75.8568
24889548	75.8579
25361547	75.8591
24889548	75.8602
25361547	75.8613
25833546	75.8625
25361547	75.8635
25833546	75.8646
26305545	75.8657
25833546	75.8667
26305545	75.8678
26777544	75.8688
26305545	75.8698
26777544	75.8708
27249543	75.8718
26777544	75.8728
27249543	75.8737
27721542	75.8747
27249543	75.8756
27721542	75.8766
28193541	75.8775
27721542	75.8784
28193541	75.8793
28665540	75.8802
28193541	75.8811
28665540	75.8819
29137539	75.8828
28665540	75.8837
29137539	75.8845
28708740	75.8853
27807942	75.8841
26907144	75.8829
26006346	75.8817
25105548	75.8805
24204750	75.8792
23303952	75.878
22403154	75.8768
21502356	75.8756
20601558	75.8744
19700760	75.8732
18799962	75.872
17899164	75.8708
17855964	75.8696
18327963	75.8705
18799962	75.8714
19228761	75.8723
19700760	75.8731
20172759	75.874
20601558	75.8749
21073557	75.8757
21545556	75.8765
21974355	75.8774
22446354	75.8782
22918353	75.879
23347152	75.8798
23819151	75.8806
24291150	75.8814
24719949	75.8822
25191948	75.8829
25663947	75.8837
26092746	75.8845
26564745	75.8852
27036744	75.886
27465543	75.8867
27937542	75.8874
28409541	75.8881
28838340	75.8888
29310339	75.8896
29782338	75.8902
30211137	75.8909
30683136	75.8916
31155135	75.8923
31583934	75.893
32055933	75.8936
32527932	75.8943
32956731	75.895
33428730	75.8956
33900729	75.8963
34329528	75.8969
34801527	75.8975
35273526	75.8981
35446326	75.8988
35918325	75.8994
36390324	75.9
35918325	75.9006
36390324	75.9012
36862323	75.9018
36390324	75.9024
36862323	75.9029
37334322	75.9035
36862323	75.9041
37334322	75.9047
37806321	75.9052
37334322	75.9058
37806321	75.9063
38278320	75.9069
37806321	75.9074
38278320	75.908
38750319	75.9085
38278320	75.909
38750319	75.9096
39222318	75.9101
38750319	75.9106
39222318	75.9111
39694317	75.9116
39222318	75.9121
39694317	75.9126
40166316	75.9131
39694317	75.9136
40166316	75.9141
40638315	75.9146
40166316	75.9151
40638315	75.9155
41110314	75.916
40638315	75.9165
41110314	75.9169
41582313	75.9174
41110314	75.9179
41582313	75.9183
42054312	75.9188
41582313	75.9192
42054312	75.9197
42526311	75.9201
42054312	75.9205
42526311	75.921
42998310	75.9214
42526311	75.9218
42998310	75.9223
43470309	75.9227
42998310	75.9231
43470309	75.9235
43942308	75.9239
43470309	75.9243
43942308	75.9247
44414307	75.9251
43513509	75.9255
42612711	75.9247
41711913	75.9239
40811115	75.9231
39910317	75.9223
39009519	75.9215
38108721	75.9207
37207923	75.9198
36307125	75.919
35406327	75.9182
34505529	75.9174
33604731	75.9166
32703933	75.9158
31803135	75.915
30902337	75.9142
30001539	75.9134
29100741	75.9126
28199943	75.9117
27299145	75.9109
26398347	75.9101
26355147	75.9093
26827146	75.9098
27299145	75.9102
27727944	75.9107
28199943	75.9111
28671942	75.9116
29100741	75.912
29572740	75.9124
30044739	75.9129
30473538	75.9133
30945537	75.9137
31417536	75.9141
31846335	75.9146
32318334	75.915
32790333	75.9154
33219132	75.9158
33691131	75.9162
34163130	75.9166
