55199	-nan
55199	1523.7
55199	1493.94
59078	1131.5
2839	1137.71
5559	933.446
2839	938.695
2720	935.089
2720	687.129
2720	546.294
2720	455.58
2720	392.272
2720	345.581
2720	309.723
2720	281.32
2720	258.266
2720	239.18
2720	223.119
2720	209.416
2720	197.588
2720	187.274
2720	178.202
2720	170.159
2720	162.98
3359	156.533
2720	150.918
2720	145.671
2720	140.85
2720	136.436
2720	132.38
2720	128.641
2720	125.183
2720	121.974
2720	118.99
2720	116.207
2720	113.606
2720	111.169
2720	108.881
2720	106.729
2720	104.702
2720	102.788
2720	100.979
2720	99.2657
2720	97.6413
3240	96.0987
2720	94.798
2720	93.4085
2720	92.0738
2720	90.8002
2720	89.5837
2720	88.4205
2720	87.3071
2720	86.2405
2720	85.2178
2720	84.2362
2720	83.2934
2720	82.3872
2720	81.5153
2720	80.676
2720	79.8673
2720	79.0878
2720	78.3357
2720	77.6098
2720	76.9086
3240	76.2309
2720	75.6882
2720	75.0581
2720	74.4425
2720	73.8461
2720	73.2682
2720	72.708
2720	72.1645
2720	71.6371
2720	71.1251
2720	70.6277
2720	70.1445
2720	69.6747
2720	69.2179
2720	68.7735
2720	68.341
2720	67.9199
2720	67.5098
2720	67.1103
2720	66.721
3240	66.3414
2720	66.0565
2720	65.6981
2720	65.3447
2720	64.9997
2720	64.6629
2720	64.3339
2720	64.0126
2720	63.6985
2720	63.3916
2720	63.0915
2720	62.798
2720	62.5109
2720	62.23
2720	61.9552
2720	61.6861
2720	61.4226
2720	61.1646
2720	60.9119
2720	60.6644
3240	60.4217
2720	60.2525
2720	60.0215
2720	59.7923
2720	59.5674
2720	59.3469
2720	59.1305
2800	58.9182
2720	58.7197
2800	58.5155
2800	58.3243
2800	58.137
2800	57.953
2800	57.7722
2800	57.5947
2800	57.4203
2800	57.2488
2800	57.0803
2800	56.9147
2800	56.7519
3320	56.5917
2800	56.4916
2800	56.3385
2800	56.1857
2800	56.0353
2800	55.8874
2800	55.7418
2839	55.5985
2839	55.4616
2839	55.327
2839	55.1945
2839	55.064
2839	54.9355
2839	54.809
2839	54.6843
2839	54.5615
2839	54.4405
2839	54.3213
2839	54.2038
2839	54.0879
3359	53.9738
2839	53.9106
2839	53.8011
2839	53.6913
2839	53.5831
2839	53.4764
2839	53.3712
2839	53.2674
2839	53.165
2839	53.0639
2839	52.9643
2839	52.8659
2839	52.7688
2839	52.6731
2839	52.5785
2839	52.4852
2839	52.3931
2839	52.3021
2839	52.2124
2839	52.1237
3359	52.0362
2839	51.9929
2839	51.9088
2839	51.8242
2839	51.7406
2839	51.658
2839	51.5765
2839	51.4959
2839	51.4163
2839	51.3376
2839	51.2598
2839	51.183
2839	51.1071
2839	51.032
2839	50.9578
2839	50.8845
2839	50.8119
2839	50.7402
2839	50.6694
2839	50.5993
3359	50.53
2839	50.4999
2839	50.4332
2839	50.3659
2839	50.2994
2839	50.2336
2839	50.1685
2839	50.1041
2839	50.0404
2839	49.9773
2839	49.9149
2839	49.8532
2839	49.7921
2839	49.7317
2839	49.6719
2839	49.6127
2839	49.5541
2839	49.4961
2839	49.4386
2839	49.3818
3359	49.3255
2839	49.3045
2839	49.2503
2839	49.1955
2839	49.1413
2839	49.0875
2839	49.0343
2839	48.9817
2839	48.9295
2839	48.8778
2839	48.8266
2839	48.7759
2839	48.7257
2839	48.676
2839	48.6267
2839	48.5779
2839	48.5295
2839	48.4816
2839	48.4341
2839	48.3871
3359	48.3404
2839	48.3258
2839	48.2809
2839	48.2354
2839	48.1903
2839	48.1456
2839	48.1013
2839	48.0573
2839	48.0138
2839	47.9707
2839	47.9279
2839	47.8855
2839	47.8435
2839	47.8018
2839	47.7605
2839	47.7195
2839	47.6789
2839	47.6386
2839	47.5987
2839	47.5591
3359	47.5198
2839	47.5098
2839	47.472
2839	47.4335
2839	47.3954
2839	47.3576
2839	47.3201
2839	47.2829
2839	47.246
2839	47.2095
2839	47.1732
2839	47.1371
2839	47.1014
2839	47.066
2839	47.0308
2839	46.9959
2839	46.9613
2839	46.927
2839	46.8929
2839	46.8591
3359	46.8255
2839	46.819
2839	46.7867
2839	46.7538
2839	46.7211
2839	46.6887
2839	46.6566
2839	46.6247
2839	46.593
2839	46.5616
2839	46.5304
2839	46.4994
2839	46.4687
2839	46.4381
2839	46.4078
2839	46.3778
2839	46.3479
2839	46.3183
2839	46.2888
2839	46.2596
3359	46.2306
2839	46.2266
2839	46.1987
2839	46.1702
2839	46.142
2839	46.1139
2839	46.086
2839	46.0583
2839	46.0308
2839	46.0035
2839	45.9764
2839	45.9494
2839	45.9227
2839	45.8961
2839	45.8697
2839	45.8435
2839	45.8175
2839	45.7916
2839	45.7659
2839	45.7404
3359	45.7151
2839	45.7131
2839	45.6887
2839	45.6638
2839	45.6391
2839	45.6145
2839	45.5901
2839	45.5658
2839	45.5417
2839	45.5177
2839	45.4939
2839	45.4703
2839	45.4468
2839	45.4234
2839	45.4002
2839	45.3772
2839	45.3543
2839	45.3315
2839	45.3089
2839	45.2864
3359	45.2641
2839	45.2636
2839	45.2422
2839	45.2202
2839	45.1983
2839	45.1766
2839	45.155
2839	45.1336
2839	45.1123
2839	45.0911
2839	45.07
2839	45.0491
2839	45.0283
2839	45.0076
2839	44.987
2839	44.9666
2839	44.9463
2839	44.9261
2839	44.906
2839	44.886
3359	44.8662
2839	44.867
2839	44.8479
2839	44.8284
2839	44.8089
2839	44.7896
2839	44.7704
2839	44.7513
2839	44.7323
2839	44.7134
2839	44.6946
2839	44.6759
2839	44.6574
2839	44.6389
2839	44.6206
2839	44.6023
2839	44.5842
2839	44.5661
2839	44.5482
2839	44.5303
3359	44.5126
2839	44.5143
2839	44.4972
2839	44.4797
2839	44.4623
2839	44.445
2839	44.4278
2839	44.4107
2839	44.3936
2839	44.3767
2839	44.3598
2839	44.3431
